"","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"426","CORRIENTES, AR",1981-03-06,0,27.3,32,22
"427","CORRIENTES, AR",1981-03-07,NA,25.9,32,NA
"428","CORRIENTES, AR",1981-03-08,0,25.2,NA,20
"429","CORRIENTES, AR",1981-03-09,0,24.6,30,17
"430","CORRIENTES, AR",1981-03-10,0,23.7,31,16
"431","CORRIENTES, AR",1981-03-11,0,22.7,31,18
"432","CORRIENTES, AR",1981-03-12,0,24.6,NA,17
"433","CORRIENTES, AR",1981-03-13,0,22.6,31,NA
"434","CORRIENTES, AR",1981-03-14,309.9,21.9,NA,NA
"435","CORRIENTES, AR",1981-03-15,24.9,22.1,NA,16
"436","CORRIENTES, AR",1981-03-16,0,23.6,NA,19
"437","CORRIENTES, AR",1981-03-17,0,19.6,NA,12
"438","CORRIENTES, AR",1981-03-18,0,21.5,NA,14
"439","CORRIENTES, AR",1981-03-19,0,22.7,NA,16
"440","CORRIENTES, AR",1981-03-20,0,21.8,30,16
"441","CORRIENTES, AR",1981-03-21,0,20.1,27,13
"442","CORRIENTES, AR",1981-03-22,0,20.3,NA,11
"443","CORRIENTES, AR",1981-03-23,0,24.2,NA,17
"444","CORRIENTES, AR",1981-03-24,0,24.3,32,18
"445","CORRIENTES, AR",1981-03-25,0,24.2,32,17
"446","CORRIENTES, AR",1981-03-26,0,24.7,NA,16
"447","CORRIENTES, AR",1981-03-27,0,25.6,NA,18
"448","CORRIENTES, AR",1981-03-28,0,25.6,33,20
"449","CORRIENTES, AR",1981-03-29,50,22.4,33,17
"450","CORRIENTES, AR",1981-03-30,1,21.4,28,17
"451","CORRIENTES, AR",1981-03-31,0,20.9,27,15
"452","CORRIENTES, AR",1981-04-01,0,21.7,NA,15
"453","CORRIENTES, AR",1981-04-02,0,23.1,29,18
"454","CORRIENTES, AR",1981-04-03,15,22.6,29,18
"455","CORRIENTES, AR",1981-04-04,0,22.1,NA,NA
"456","CORRIENTES, AR",1981-04-05,0,21.7,NA,16
"457","CORRIENTES, AR",1981-04-06,0,24.5,NA,16
"458","CORRIENTES, AR",1981-04-07,0,26.4,NA,11
"459","CORRIENTES, AR",1981-04-08,NA,27.1,34,21
"460","CORRIENTES, AR",1981-04-09,0,26.9,NA,20
"461","CORRIENTES, AR",1981-04-10,0,26.1,34,21
"462","CORRIENTES, AR",1981-04-11,0.3,23.5,NA,21
"463","CORRIENTES, AR",1981-04-12,0,23.9,NA,NA
"464","CORRIENTES, AR",1981-04-13,55.1,21.6,27,18
"465","CORRIENTES, AR",1981-04-14,59.9,20.3,24,17
"466","CORRIENTES, AR",1981-04-15,0.3,20.4,NA,16
"467","CORRIENTES, AR",1981-04-16,0,20.6,NA,14
"468","CORRIENTES, AR",1981-04-17,0,20.6,26,13
"469","CORRIENTES, AR",1981-04-18,0,23.4,NA,14
"470","CORRIENTES, AR",1981-04-19,0,23.8,29,17
"471","CORRIENTES, AR",1981-04-20,0,23.8,29,16
"472","CORRIENTES, AR",1981-04-21,0,23.9,NA,15
"473","CORRIENTES, AR",1981-04-22,NA,19.2,30,NA
"474","CORRIENTES, AR",1981-04-23,27.9,20.2,NA,14
"475","CORRIENTES, AR",1981-04-24,0,20,25,14
"476","CORRIENTES, AR",1981-04-25,0,19.7,25,16
"477","CORRIENTES, AR",1981-04-26,21.1,17.7,24,13
"478","CORRIENTES, AR",1981-04-27,2,18.1,NA,13
"479","CORRIENTES, AR",1981-04-28,0,17.4,23,14
"480","CORRIENTES, AR",1981-04-29,NA,15.9,NA,NA
"481","CORRIENTES, AR",1981-04-30,0,17.4,NA,10
"482","CORRIENTES, AR",1981-05-01,0,18.1,NA,11
"483","CORRIENTES, AR",1981-05-02,0,19,NA,11
"484","CORRIENTES, AR",1981-05-03,0,22.6,NA,15
"485","CORRIENTES, AR",1981-05-04,0,25.7,NA,20
"486","CORRIENTES, AR",1981-05-05,0,27.9,NA,22
"487","CORRIENTES, AR",1981-05-06,0,28.2,32,23
"488","CORRIENTES, AR",1981-05-07,0,26.9,33,20
"489","CORRIENTES, AR",1981-05-08,0,26.2,NA,19
"490","CORRIENTES, AR",1981-05-09,0,22.2,31,20
"491","CORRIENTES, AR",1981-05-10,23.1,23.6,NA,19
"492","CORRIENTES, AR",1981-05-11,0,24.8,NA,NA
"493","CORRIENTES, AR",1981-05-12,0,24.1,30,18
"494","CORRIENTES, AR",1981-05-13,0,23.1,30,NA
"495","CORRIENTES, AR",1981-05-14,22.1,18.8,29,14
"496","CORRIENTES, AR",1981-05-15,0,20,NA,14
"497","CORRIENTES, AR",1981-05-16,0,19.7,25,13
"498","CORRIENTES, AR",1981-05-17,0,23.7,NA,16
"499","CORRIENTES, AR",1981-05-18,0,24.1,NA,19
"500","CORRIENTES, AR",1981-05-19,0,25.3,NA,19
"501","CORRIENTES, AR",1981-05-20,11.9,14.8,30,13
"502","CORRIENTES, AR",1981-05-21,0,17.1,NA,NA
"503","CORRIENTES, AR",1981-05-22,NA,23.9,NA,NA
"504","CORRIENTES, AR",1981-05-23,0,24.7,29,19
"505","CORRIENTES, AR",1981-05-24,NA,24.6,29,NA
"506","CORRIENTES, AR",1981-05-25,0,20.6,29,19
"507","CORRIENTES, AR",1981-05-26,59.9,18.8,22,18
"508","CORRIENTES, AR",1981-05-27,0.5,17.7,20,14
"509","CORRIENTES, AR",1981-05-28,0,20.1,NA,14
"510","CORRIENTES, AR",1981-05-29,0,21.2,NA,14
"511","CORRIENTES, AR",1981-05-30,0,21.8,26,17
"512","CORRIENTES, AR",1981-05-31,0,21.6,NA,16
"513","CORRIENTES, AR",1981-06-01,NA,23.1,27,NA
"514","CORRIENTES, AR",1981-06-02,0,18.8,28,NA
"515","CORRIENTES, AR",1981-06-03,0.5,13.9,23,9
"516","CORRIENTES, AR",1981-06-04,0,13.8,NA,8
"517","CORRIENTES, AR",1981-06-05,0,13.4,19,8
"518","CORRIENTES, AR",1981-06-06,17,12.9,18,11
"519","CORRIENTES, AR",1981-06-07,2,13.4,NA,8
"520","CORRIENTES, AR",1981-06-08,0,13.1,18,NA
"521","CORRIENTES, AR",1981-06-09,0,15.8,NA,10
"522","CORRIENTES, AR",1981-06-10,0,17,21,10
"523","CORRIENTES, AR",1981-06-11,NA,13.6,20,NA
"524","CORRIENTES, AR",1981-06-12,0,14,NA,NA
"525","CORRIENTES, AR",1981-06-13,0,14.4,19,7
"526","CORRIENTES, AR",1981-06-14,0,13.1,20,7
"527","CORRIENTES, AR",1981-06-15,0,14.9,NA,6
"528","CORRIENTES, AR",1981-06-16,0,12.4,21,NA
"529","CORRIENTES, AR",1981-06-17,0,9.3,16,4
"530","CORRIENTES, AR",1981-06-18,0,7.6,NA,-1
"531","CORRIENTES, AR",1981-06-19,0,8.4,13,2
"532","CORRIENTES, AR",1981-06-20,0,11.6,NA,1
"533","CORRIENTES, AR",1981-06-21,0,15.8,NA,5
"534","CORRIENTES, AR",1981-06-22,42.9,13.4,21,12
"535","CORRIENTES, AR",1981-06-23,0.5,12.3,NA,5
"536","CORRIENTES, AR",1981-06-24,0,14.9,NA,7
"537","CORRIENTES, AR",1981-06-25,0,20.6,NA,11
"538","CORRIENTES, AR",1981-06-26,0,20.9,28,15
"539","CORRIENTES, AR",1981-06-27,0,18.8,25,15
"540","CORRIENTES, AR",1981-06-28,0,19.2,23,16
"541","CORRIENTES, AR",1981-06-29,0,19.9,NA,14
"542","CORRIENTES, AR",1981-06-30,0,20.2,23,17
"543","CORRIENTES, AR",1981-07-01,0,17.4,24,11
"544","CORRIENTES, AR",1981-07-02,0,13.2,22,7
"545","CORRIENTES, AR",1981-07-03,0,11.7,NA,5
"546","CORRIENTES, AR",1981-07-04,0,15.1,NA,7
"547","CORRIENTES, AR",1981-07-05,0,15.4,22,8
"548","CORRIENTES, AR",1981-07-06,0,15.8,22,8
"549","CORRIENTES, AR",1981-07-07,0,16.8,22,11
"550","CORRIENTES, AR",1981-07-08,0,18,23,12
"551","CORRIENTES, AR",1981-07-09,0,19.2,NA,14
"552","CORRIENTES, AR",1981-07-10,0,19.6,NA,NA
"553","CORRIENTES, AR",1981-07-11,NA,19.4,25,NA
"554","CORRIENTES, AR",1981-07-12,0,22.9,NA,16
"555","CORRIENTES, AR",1981-07-13,0,24.6,30,19
"556","CORRIENTES, AR",1981-07-14,0,24.7,30,19
"557","CORRIENTES, AR",1981-07-15,0,25,NA,18
"558","CORRIENTES, AR",1981-07-16,0,13.3,29,NA
"559","CORRIENTES, AR",1981-07-17,47,9.1,13,5
"560","CORRIENTES, AR",1981-07-18,0,6.7,12,1
"561","CORRIENTES, AR",1981-07-19,0,7.6,12,2
"562","CORRIENTES, AR",1981-07-20,0,11.1,NA,3
"563","CORRIENTES, AR",1981-07-21,0,12.4,17,5
"564","CORRIENTES, AR",1981-07-22,0,12.3,18,8
"565","CORRIENTES, AR",1981-07-23,2,12,16,9
"566","CORRIENTES, AR",1981-07-24,0,10.7,NA,NA
"567","CORRIENTES, AR",1981-07-25,0,12.3,NA,4
"568","CORRIENTES, AR",1981-07-26,0,14.3,NA,5
"569","CORRIENTES, AR",1981-07-27,0,17.8,NA,8
"570","CORRIENTES, AR",1981-07-28,0,21.1,NA,12
"571","CORRIENTES, AR",1981-07-29,NA,21.8,NA,NA
"572","CORRIENTES, AR",1981-07-30,0,23.3,30,16
"573","CORRIENTES, AR",1981-07-31,0,22.7,30,15
"574","CORRIENTES, AR",1981-08-01,0,22.7,NA,15
"575","CORRIENTES, AR",1981-08-02,0,25.2,30,NA
"576","CORRIENTES, AR",1981-08-03,0,25,31,18
"577","CORRIENTES, AR",1981-08-04,7.9,26.1,32,NA
"578","CORRIENTES, AR",1981-08-05,0,26.1,32,NA
"579","CORRIENTES, AR",1981-08-06,1,20.6,32,17
"580","CORRIENTES, AR",1981-08-07,8.9,15.7,NA,14
"581","CORRIENTES, AR",1981-08-08,0,16.5,NA,NA
"582","CORRIENTES, AR",1981-08-09,0,14.2,20,7
"583","CORRIENTES, AR",1981-08-10,0,15.1,NA,6
"584","CORRIENTES, AR",1981-08-11,0,18.6,NA,7
"585","CORRIENTES, AR",1981-08-12,4.1,20.6,NA,14
"586","CORRIENTES, AR",1981-08-13,0,16.8,26,8
"587","CORRIENTES, AR",1981-08-14,0,16.9,23,7
"588","CORRIENTES, AR",1981-08-15,0,18.9,NA,NA
"589","CORRIENTES, AR",1981-08-16,0,18.2,27,10
"590","CORRIENTES, AR",1981-08-17,0,19,NA,10
"591","CORRIENTES, AR",1981-08-18,0,22.3,NA,10
"592","CORRIENTES, AR",1981-08-19,0,20.3,28,11
"593","CORRIENTES, AR",1981-08-20,0,19.3,26,10
"594","CORRIENTES, AR",1981-08-21,0,19.7,NA,9
"595","CORRIENTES, AR",1981-08-22,0,19.7,27,12
"596","CORRIENTES, AR",1981-08-23,0,21.6,NA,12
"597","CORRIENTES, AR",1981-08-24,0,22.2,NA,13
"598","CORRIENTES, AR",1981-08-25,0,25.6,NA,17
"599","CORRIENTES, AR",1981-08-26,NA,18.3,33,NA
"600","CORRIENTES, AR",1981-08-27,0,14.3,19,2
"601","CORRIENTES, AR",1981-08-28,0,16.6,NA,14
"602","CORRIENTES, AR",1981-08-29,0,19.3,NA,12
"603","CORRIENTES, AR",1981-08-30,10.9,16.7,25,15
"604","CORRIENTES, AR",1981-08-31,0,16.1,NA,12
"605","CORRIENTES, AR",1981-09-01,NA,12.9,20,10
"606","CORRIENTES, AR",1981-09-02,0,13.4,14,11
"607","CORRIENTES, AR",1981-09-03,2,14.2,NA,10
"608","CORRIENTES, AR",1981-09-04,0.5,15.2,NA,6
"609","CORRIENTES, AR",1981-09-05,0,16.7,NA,8
"610","CORRIENTES, AR",1981-09-06,0,20.5,NA,8
"611","CORRIENTES, AR",1981-09-07,0,23.9,NA,14
"612","CORRIENTES, AR",1981-09-08,0,26.8,NA,12
"613","CORRIENTES, AR",1981-09-09,0,24.8,NA,20
"614","CORRIENTES, AR",1981-09-10,1,17.6,30,15
"615","CORRIENTES, AR",1981-09-11,6.1,18.6,NA,13
"616","CORRIENTES, AR",1981-09-12,5.1,15.7,24,14
"617","CORRIENTES, AR",1981-09-13,9.9,11.9,17,NA
"618","CORRIENTES, AR",1981-09-14,3,8.9,13,7
"619","CORRIENTES, AR",1981-09-15,0.5,10.9,NA,3
"620","CORRIENTES, AR",1981-09-16,0,14.6,NA,3
"621","CORRIENTES, AR",1981-09-17,NA,19.8,NA,NA
"622","CORRIENTES, AR",1981-09-18,0,24.6,NA,15
"623","CORRIENTES, AR",1981-09-19,NA,25.2,32,NA
"624","CORRIENTES, AR",1981-09-20,1,17.6,33,16
"625","CORRIENTES, AR",1981-09-21,11.9,16.3,NA,12
"626","CORRIENTES, AR",1981-09-22,0,14.5,21,10
"627","CORRIENTES, AR",1981-09-23,0.5,15.3,19,14
"628","CORRIENTES, AR",1981-09-24,0,17.8,NA,14
"629","CORRIENTES, AR",1981-09-25,0,19.4,NA,16
"630","CORRIENTES, AR",1981-09-26,0,21.4,NA,14
"631","CORRIENTES, AR",1981-09-27,0,26.7,NA,15
"632","CORRIENTES, AR",1981-09-28,0,20.4,NA,NA
"633","CORRIENTES, AR",1981-09-29,0,15.3,28,12
"634","CORRIENTES, AR",1981-09-30,0,14.6,NA,4
"635","CORRIENTES, AR",1981-10-01,0,17,NA,3
"636","CORRIENTES, AR",1981-10-02,0,22.6,NA,11
"637","CORRIENTES, AR",1981-10-03,0,25.6,NA,14
"638","CORRIENTES, AR",1981-10-04,0,17.2,33,14
"639","CORRIENTES, AR",1981-10-05,3,14.4,19,12
"640","CORRIENTES, AR",1981-10-06,0.5,14.7,NA,11
"641","CORRIENTES, AR",1981-10-07,0,16.3,NA,12
"642","CORRIENTES, AR",1981-10-08,0,18.4,NA,11
"643","CORRIENTES, AR",1981-10-09,0,18.4,23,11
"644","CORRIENTES, AR",1981-10-10,0,18.9,NA,7
"645","CORRIENTES, AR",1981-10-11,0,19.7,27,8
"646","CORRIENTES, AR",1981-10-12,0,20,27,8
"647","CORRIENTES, AR",1981-10-13,NA,20.7,27,NA
"648","CORRIENTES, AR",1981-10-14,0,22.1,NA,11
"649","CORRIENTES, AR",1981-10-15,0,24,NA,15
"650","CORRIENTES, AR",1981-10-16,0,23.6,33,12
"651","CORRIENTES, AR",1981-10-17,0,18.7,31,NA
"652","CORRIENTES, AR",1981-10-18,0,19.6,NA,13
"653","CORRIENTES, AR",1981-10-19,0,21.4,NA,13
"654","CORRIENTES, AR",1981-10-20,0,22.5,29,10
"655","CORRIENTES, AR",1981-10-21,0,25.2,NA,11
"656","CORRIENTES, AR",1981-10-22,0,24.7,32,14
"657","CORRIENTES, AR",1981-10-23,NA,26.9,NA,NA
"658","CORRIENTES, AR",1981-10-24,0,31.6,NA,16
"659","CORRIENTES, AR",1981-10-25,5.1,22.7,37,20
"660","CORRIENTES, AR",1981-10-26,19.1,23.1,NA,NA
"661","CORRIENTES, AR",1981-10-27,0,24.8,NA,19
"662","CORRIENTES, AR",1981-10-28,0,24.5,30,17
"663","CORRIENTES, AR",1981-10-29,0,28.4,NA,20
"664","CORRIENTES, AR",1981-10-30,0,29.7,34,23
"665","CORRIENTES, AR",1981-10-31,0,29.9,35,22
"666","CORRIENTES, AR",1981-11-01,NA,30,34,NA
"667","CORRIENTES, AR",1981-11-02,54.1,23,NA,20
"668","CORRIENTES, AR",1981-11-03,0,26.1,NA,NA
"669","CORRIENTES, AR",1981-11-04,0,27.1,NA,19
"670","CORRIENTES, AR",1981-11-05,0,29.3,NA,23
"671","CORRIENTES, AR",1981-11-06,10.9,19.1,NA,16
"672","CORRIENTES, AR",1981-11-07,0.5,21.3,NA,15
"673","CORRIENTES, AR",1981-11-08,0,23.5,27,19
"674","CORRIENTES, AR",1981-11-09,0,27,NA,20
"675","CORRIENTES, AR",1981-11-10,0,27.1,32,18
"676","CORRIENTES, AR",1981-11-11,0,27.2,32,18
"677","CORRIENTES, AR",1981-11-12,0,27.3,NA,18
"678","CORRIENTES, AR",1981-11-13,0,27.3,NA,18
"679","CORRIENTES, AR",1981-11-14,0,27.2,NA,17
"680","CORRIENTES, AR",1981-11-15,13,21.1,33,17
"681","CORRIENTES, AR",1981-11-16,5.1,25.7,NA,17
"682","CORRIENTES, AR",1981-11-17,0,25.6,30,15
"683","CORRIENTES, AR",1981-11-18,19.1,20.2,30,18
"684","CORRIENTES, AR",1981-11-19,21.1,19.8,NA,14
"685","CORRIENTES, AR",1981-11-20,0,20.9,25,12
"686","CORRIENTES, AR",1981-11-21,NA,22.8,NA,NA
"687","CORRIENTES, AR",1981-11-22,NA,26.1,NA,NA
"688","CORRIENTES, AR",1981-11-23,6.1,21.7,NA,18
"689","CORRIENTES, AR",1981-11-24,3,24.6,NA,18
"690","CORRIENTES, AR",1981-11-25,14,26.3,30,19
"691","CORRIENTES, AR",1981-11-26,0,25.2,30,17
"692","CORRIENTES, AR",1981-11-27,0,27.3,31,18
"693","CORRIENTES, AR",1981-11-28,34,22.4,32,17
"694","CORRIENTES, AR",1981-11-29,1,21.4,24,19
"695","CORRIENTES, AR",1981-11-30,16,21.6,NA,19
"696","CORRIENTES, AR",1981-12-01,7.9,22.8,NA,14
"697","CORRIENTES, AR",1981-12-02,0,23.9,27,17
"698","CORRIENTES, AR",1981-12-03,0,23.1,27,15
"699","CORRIENTES, AR",1981-12-04,0,25.6,NA,16
"700","CORRIENTES, AR",1981-12-05,NA,25.1,NA,NA
"701","CORRIENTES, AR",1981-12-06,9.9,24.8,32,18
"702","CORRIENTES, AR",1981-12-07,0,25,29,18
"703","CORRIENTES, AR",1981-12-08,0,24.6,29,17
"704","CORRIENTES, AR",1981-12-09,0,25.9,NA,18
"705","CORRIENTES, AR",1981-12-10,0,26,NA,17
"706","CORRIENTES, AR",1981-12-11,0,27.6,33,NA
"707","CORRIENTES, AR",1981-12-12,0,28.3,NA,18
"708","CORRIENTES, AR",1981-12-13,0,28.7,34,19
"709","CORRIENTES, AR",1981-12-14,NA,26.9,NA,NA
"710","CORRIENTES, AR",1981-12-15,NA,26.8,NA,NA
"711","CORRIENTES, AR",1981-12-16,NA,26.8,NA,NA
"712","CORRIENTES, AR",1981-12-17,NA,28.2,32,19
"713","CORRIENTES, AR",1981-12-18,NA,28.5,33,NA
"714","CORRIENTES, AR",1981-12-19,0,29,33,23
"715","CORRIENTES, AR",1981-12-20,0,28.6,34,NA
"716","CORRIENTES, AR",1981-12-21,26.9,24.1,35,22
"717","CORRIENTES, AR",1981-12-22,4.1,19.4,28,NA
"718","CORRIENTES, AR",1981-12-23,1,22.4,NA,14
"719","CORRIENTES, AR",1981-12-24,0,23.9,28,14
"720","CORRIENTES, AR",1981-12-25,0,26.9,NA,NA
"721","CORRIENTES, AR",1981-12-26,0,28.9,NA,20
"722","CORRIENTES, AR",1981-12-27,0,28.3,34,21
"723","CORRIENTES, AR",1981-12-28,0,31.1,NA,21
"724","CORRIENTES, AR",1981-12-29,0,29.6,35,22
"725","CORRIENTES, AR",1981-12-30,NA,29.7,35,NA
"726","CORRIENTES, AR",1981-12-31,NA,28.6,35,NA
"727","CORRIENTES, AR",1982-01-01,NA,22.6,33.8,NA
"728","CORRIENTES, AR",1982-01-02,NA,23.2,NA,NA
"729","CORRIENTES, AR",1982-01-03,NA,22.8,NA,12.4
"730","CORRIENTES, AR",1982-01-04,NA,27.4,NA,NA
"731","CORRIENTES, AR",1982-01-05,NA,30.3,NA,15.5
"732","CORRIENTES, AR",1982-01-06,NA,25.4,NA,20.5
"733","CORRIENTES, AR",1982-01-07,NA,26,32.7,NA
"734","CORRIENTES, AR",1982-01-08,NA,26.7,NA,NA
"735","CORRIENTES, AR",1982-01-09,0,28.2,NA,18.5
"736","CORRIENTES, AR",1982-01-10,NA,27.3,34.4,19
"737","CORRIENTES, AR",1982-01-11,NA,26.1,32.3,18
"738","CORRIENTES, AR",1982-01-12,NA,28.1,NA,NA
"739","CORRIENTES, AR",1982-01-13,NA,28.3,NA,18.2
"740","CORRIENTES, AR",1982-01-14,NA,30,35.6,NA
"741","CORRIENTES, AR",1982-01-15,NA,31.2,NA,19.5
"742","CORRIENTES, AR",1982-01-16,NA,33.1,NA,21.5
"743","CORRIENTES, AR",1982-01-17,50,24.8,39.5,20
"744","CORRIENTES, AR",1982-01-18,4.1,28,NA,22.6
"745","CORRIENTES, AR",1982-01-19,0,28.7,NA,21.5
"746","CORRIENTES, AR",1982-01-20,NA,28.1,NA,22
"747","CORRIENTES, AR",1982-01-21,0,25,NA,NA
"748","CORRIENTES, AR",1982-01-22,7.9,25.4,30,19.6
"749","CORRIENTES, AR",1982-01-23,0,25.1,30.4,NA
"750","CORRIENTES, AR",1982-01-24,NA,27.7,NA,15.4
"751","CORRIENTES, AR",1982-01-25,NA,28.2,NA,16.6
"752","CORRIENTES, AR",1982-01-26,NA,29.8,35,20.3
"753","CORRIENTES, AR",1982-01-27,NA,31.6,NA,20.9
"754","CORRIENTES, AR",1982-01-28,NA,30,36.1,23
"755","CORRIENTES, AR",1982-01-29,NA,30.1,35.5,NA
"756","CORRIENTES, AR",1982-01-30,NA,30,35.6,23
"757","CORRIENTES, AR",1982-01-31,NA,28.1,NA,25.4
"758","CORRIENTES, AR",1982-02-01,3,29.9,NA,23.7
"759","CORRIENTES, AR",1982-02-02,0,29.4,NA,NA
"760","CORRIENTES, AR",1982-02-04,48,26.1,31,19
"761","CORRIENTES, AR",1982-02-05,0,24.2,NA,17
"762","CORRIENTES, AR",1982-02-06,NA,25.6,NA,17.9
"763","CORRIENTES, AR",1982-02-07,NA,26.8,NA,NA
"764","CORRIENTES, AR",1982-02-08,11.9,21.8,NA,20.4
"765","CORRIENTES, AR",1982-02-09,0,28.4,NA,NA
"766","CORRIENTES, AR",1982-02-10,0.3,29.1,NA,23
"767","CORRIENTES, AR",1982-02-11,0,26.4,33.5,NA
"768","CORRIENTES, AR",1982-02-12,69.1,24.2,NA,NA
"769","CORRIENTES, AR",1982-02-13,0,26.5,NA,20.4
"770","CORRIENTES, AR",1982-02-14,NA,23.6,33,NA
"771","CORRIENTES, AR",1982-02-15,NA,23.5,NA,18.4
"772","CORRIENTES, AR",1982-02-16,NA,25.9,NA,NA
"773","CORRIENTES, AR",1982-02-17,NA,27.2,NA,20.1
"774","CORRIENTES, AR",1982-02-18,NA,26.3,31.9,21.5
"775","CORRIENTES, AR",1982-02-19,0.8,26.7,32.4,22.5
"776","CORRIENTES, AR",1982-02-20,3,28.7,NA,21.3
"777","CORRIENTES, AR",1982-02-21,39.1,25.7,34,22.5
"778","CORRIENTES, AR",1982-02-22,5.1,23.9,28,18.5
"779","CORRIENTES, AR",1982-02-23,0,22.9,27.8,17.1
"780","CORRIENTES, AR",1982-02-24,NA,22,27,14
"781","CORRIENTES, AR",1982-02-25,NA,23.3,NA,15.5
"782","CORRIENTES, AR",1982-02-26,NA,24.9,NA,NA
"783","CORRIENTES, AR",1982-02-27,NA,25.8,NA,NA
"784","CORRIENTES, AR",1982-02-28,NA,26.3,31.5,21
"785","CORRIENTES, AR",1982-03-01,0,26.6,NA,21.2
"786","CORRIENTES, AR",1982-03-02,0,26.1,31.4,20.3
"787","CORRIENTES, AR",1982-03-03,NA,24.8,29.9,18.4
"788","CORRIENTES, AR",1982-03-04,NA,22.8,NA,20
"789","CORRIENTES, AR",1982-03-05,NA,23.2,NA,20.5
"790","CORRIENTES, AR",1982-03-06,NA,25.7,NA,19.3
"791","CORRIENTES, AR",1982-03-07,NA,26.8,30.9,19.6
"792","CORRIENTES, AR",1982-03-08,NA,25.4,31.1,NA
"793","CORRIENTES, AR",1982-03-09,NA,27.5,NA,20.6
"794","CORRIENTES, AR",1982-03-10,NA,28,NA,NA
"795","CORRIENTES, AR",1982-03-11,NA,28.1,33.4,20.5
"796","CORRIENTES, AR",1982-03-12,NA,28.2,NA,20
"797","CORRIENTES, AR",1982-03-13,NA,28.1,NA,19.7
"798","CORRIENTES, AR",1982-03-14,NA,24.1,33.5,NA
"799","CORRIENTES, AR",1982-03-15,0,24.7,NA,16.6
"800","CORRIENTES, AR",1982-03-16,NA,30.2,NA,NA
"801","CORRIENTES, AR",1982-03-17,0.8,24,NA,NA
"802","CORRIENTES, AR",1982-03-18,0,26.1,NA,19.5
"803","CORRIENTES, AR",1982-03-19,NA,27.4,NA,NA
"804","CORRIENTES, AR",1982-03-20,NA,27.6,NA,18.4
"805","CORRIENTES, AR",1982-03-21,NA,28.6,NA,21.4
"806","CORRIENTES, AR",1982-03-22,NA,28.4,35.2,20
"807","CORRIENTES, AR",1982-03-23,NA,26.7,32.4,17.1
"808","CORRIENTES, AR",1982-03-24,NA,25.7,NA,13.2
"809","CORRIENTES, AR",1982-03-25,NA,28.5,NA,20.9
"810","CORRIENTES, AR",1982-03-26,NA,16.6,NA,NA
"811","CORRIENTES, AR",1982-03-27,7.1,16.8,NA,14.5
"812","CORRIENTES, AR",1982-03-28,0,17.8,NA,NA
"813","CORRIENTES, AR",1982-03-29,NA,18.3,NA,8.6
"814","CORRIENTES, AR",1982-03-30,NA,20.7,NA,7.6
"815","CORRIENTES, AR",1982-03-31,NA,20.9,NA,10.7
"816","CORRIENTES, AR",1982-04-01,NA,26.4,NA,NA
"817","CORRIENTES, AR",1982-04-02,NA,25.9,NA,17.3
"818","CORRIENTES, AR",1982-04-03,NA,28.2,NA,20.6
"819","CORRIENTES, AR",1982-04-04,NA,24.1,33.1,20
"820","CORRIENTES, AR",1982-04-05,0.5,25,NA,18.3
"821","CORRIENTES, AR",1982-04-06,0,28.2,NA,NA
"822","CORRIENTES, AR",1982-04-07,NA,20.1,32.2,15.2
"823","CORRIENTES, AR",1982-04-10,3,23.1,NA,17
"824","CORRIENTES, AR",1982-04-11,0,22.9,NA,NA
"825","CORRIENTES, AR",1982-04-12,8.9,21.2,NA,16.5
"826","CORRIENTES, AR",1982-04-13,0,26.8,NA,17.5
"827","CORRIENTES, AR",1982-04-14,NA,18.6,31.3,NA
"828","CORRIENTES, AR",1982-04-15,NA,20.6,NA,11.5
"829","CORRIENTES, AR",1982-04-16,NA,17.6,24.8,NA
"830","CORRIENTES, AR",1982-04-17,NA,20,NA,10
"831","CORRIENTES, AR",1982-04-18,NA,21.1,NA,NA
"832","CORRIENTES, AR",1982-04-20,21.1,19.7,NA,18.2
"833","CORRIENTES, AR",1982-04-21,0,17.9,NA,NA
"834","CORRIENTES, AR",1982-04-22,NA,20.7,NA,NA
"835","CORRIENTES, AR",1982-04-23,NA,22.4,NA,NA
"836","CORRIENTES, AR",1982-04-24,NA,24.3,NA,NA
"837","CORRIENTES, AR",1982-04-25,NA,23.4,29.5,NA
"838","CORRIENTES, AR",1982-04-26,24.9,24.1,NA,16.6
"839","CORRIENTES, AR",1982-04-27,0,20.7,28.6,NA
"840","CORRIENTES, AR",1982-04-28,NA,23.4,NA,16.1
"841","CORRIENTES, AR",1982-04-29,NA,22.3,27.5,NA
"842","CORRIENTES, AR",1982-04-30,0,21,26.4,12.9
"843","CORRIENTES, AR",1982-05-01,NA,23.2,NA,NA
"844","CORRIENTES, AR",1982-05-02,NA,22.7,28.4,15
"845","CORRIENTES, AR",1982-05-03,NA,21.1,NA,NA
"846","CORRIENTES, AR",1982-05-04,NA,18.6,26.3,9.7
"847","CORRIENTES, AR",1982-05-05,NA,19.7,NA,8.2
"848","CORRIENTES, AR",1982-05-06,NA,21.4,NA,13.6
"849","CORRIENTES, AR",1982-05-07,NA,22.3,26.7,NA
"850","CORRIENTES, AR",1982-05-08,NA,26,NA,21.6
"851","CORRIENTES, AR",1982-05-09,NA,25.8,NA,22
"852","CORRIENTES, AR",1982-05-10,NA,25.1,29.4,NA
"853","CORRIENTES, AR",1982-05-11,NA,26.1,NA,NA
